Year,Age,Sex,TL_cm
2010,0,F,14.5
2010,0,F,14.5
2010,0,F,15.5
2010,0,F,14.5
2010,0,F,19.5
2010,2,F,22.5
2010,3,F,22.5
2010,2,M,23
2010,2,F,22
2010,2,F,23
2010,2,M,24.5
2010,2,F,24.5
2010,2,M,26.5
2010,2,M,25.5
2010,2,M,24.5
2010,1,F,19.5
2010,1,M,18
2010,2,F,22
2010,2,F,22
2010,0,F,17
2010,0,F,18
2010,0,F,16
2010,0,M,17
2010,0,F,17
2010,0,M,17
2010,0,M,19
2010,0,F,16
2010,0,M,16.5
2010,0,F,16
2010,2,F,21
2010,2,F,20.5
2011,4,F,27.5
2011,3,F,23.5
2011,2,M,23.5
2011,3,M,28.5
2011,2,F,22.5
2011,1,F,17.5
2011,1,M,18
2011,2,F,18
2011,2,F,21
2011,2,M,20.5
2011,1,F,20.5
2011,1,F,17.5
2011,2,M,22
2011,2,M,19.5
2011,1,F,16
2011,1,F,15.5
2011,1,M,14.5
2011,1,M,15
2011,1,M,14.5
2011,2,M,22
2011,1,F,20.5
2011,1,F,19
2011,1,M,20.5
2011,1,M,15
2011,1,M,15
2011,1,F,16
2011,1,F,14
2011,1,F,15
2011,3,F,24.5
2011,3,F,23
2011,2,M,23.5
2011,2,M,20.5
2011,1,F,20.5
2011,2,M,20.5
2011,2,F,18
2011,1,F,18
2011,1,M,16.5
2011,1,M,18.5
2011,1,F,15
2011,1,F,14.5
2011,0,F,14.5
2011,1,M,13.5
2011,2,F,13.5
2011,1,F,16.5
2011,1,M,14.5
2011,1,M,14
2011,1,M,13.5
2011,1,F,13.5
2011,1,F,17.5
2011,1,M,16
2011,1,M,14.5
2011,1,M,13.5
2011,0,F,12.5
2011,1,F,12.5
2011,1,M,13.5
2011,1,F,14.5
2011,1,F,12.5
2011,1,F,14.5
2011,1,F,13
2011,1,M,13
2011,1,F,12.5
2011,1,M,13.5
2011,1,F,13.5
2011,1,F,13
2011,1,F,14.5
2011,1,M,13.5
2011,2,F,14
2011,1,M,23.5
2011,1,M,19.5
2011,1,M,23
2011,1,F,20.5
2011,2,F,24.5
2011,3,F,27.5
2011,5,F,30
2011,3,M,25.5
2011,3,F,28.5
2011,3,F,26
2011,3,F,28.5
2011,1,F,25.5
2011,2,F,25
2011,2,F,24.5
2011,2,F,28
2011,5,F,32.5
2011,3,F,31.5
2011,4,M,29.5
2011,3,F,30.5
2011,3,F,24
2011,3,M,26.5
2011,2,M,23
2011,2,M,24.5
2011,3,F,30
2011,3,F,25
2011,2,M,23.5
2011,2,M,23
2011,2,M,26
2011,2,M,23
2011,2,M,24.5
2011,2,M,23.5
2011,3,M,24.5
2011,3,F,29.5
2011,2,F,25
2011,3,M,22
2011,1,M,20
2011,2,F,22
2011,2,F,24
2011,3,F,24.5
2011,2,M,25
2011,1,F,23.5
2011,2,M,22.5
2011,1,F,21.5
2011,3,F,23.5
2011,1,M,23
2011,3,F,23
2011,1,M,22
2011,1,F,22.5
2011,1,F,23
2011,3,F,29
2011,3,F,28.5
2011,3,F,29
2011,3,F,32.5
2011,3,F,30.5
2011,1,M,25
2011,2,F,22.5
2011,2,M,24.5
2011,1,M,25
2011,2,M,23.5
2011,2,M,25.5
2011,2,M,23.5
2011,2,F,25
2011,2,F,24
2011,2,M,20.5
2011,1,F,19.5
2011,2,M,21
2011,1,M,20.5
2011,1,M,20.5
2011,1,F,18.5
2011,2,M,22
2011,1,F,22.5
2011,1,M,20
2011,2,M,21.5
2011,1,M,21.5
2011,3,F,29
2011,3,F,28.5
2011,3,F,31.5
2011,2,M,28
2011,3,F,27
2011,1,F,19
2011,2,M,20.5
2011,1,M,20
2011,1,M,20
2011,1,F,21
2011,3,M,24.5
2011,2,F,24
2011,2,F,23
2011,1,F,22
2011,3,F,25
2011,3,M,22
2011,2,F,22
2011,3,M,25
2011,2,M,22.5
2011,3,M,22
2011,2,F,22
2011,1,M,18.5
2011,3,M,22.5
2011,2,F,23
2011,2,M,24.5
2011,2,F,24
2011,3,M,23
2011,1,M,19
2011,1,M,19.5
2011,1,M,19.5
2011,1,M,21
2011,1,F,22.5
2011,1,M,20
2011,3,F,24.5
2011,1,F,22
2011,3,F,21
2011,1,F,20
2011,1,M,21
2011,2,F,23
2011,1,F,21.5
2011,1,F,21
2011,1,M,23
2011,1,M,20
2011,3,F,27.5
2011,2,F,24
2011,2,M,24.5
2011,3,F,24.5
2011,2,M,26.5
2011,3,M,25.5
2011,2,F,26
2011,3,F,28
2011,3,F,24.5
2011,2,F,20
2011,1,M,21
2011,2,F,22.5
2011,2,F,20.5
2011,1,F,21
2011,1,F,21.5
2011,1,M,20.5
2011,3,M,24
2011,1,F,20
2011,3,F,28
2011,1,M,23.5
2011,2,F,24.5
2011,3,M,25
2011,1,M,21.5
2011,2,F,24.5
2011,3,M,23.5
2011,1,F,24.5
2011,1,F,22.5
2011,1,M,20.5
2011,1,M,21
2011,1,F,18.5
2011,2,M,22
2011,1,F,19.5
2011,1,F,20.5
2011,2,M,21
2011,1,F,19.5
2011,1,F,21
2011,2,F,29.5
2011,3,F,27.5
2011,4,F,26.5
2011,3,F,24.5
2011,2,F,24.5
2011,2,F,24
2011,2,F,27
2011,2,M,24.5
2011,1,M,21
2011,1,F,22
2011,1,M,21.5
2011,1,M,20.5
2011,1,F,21
2011,2,M,23
2011,2,M,23.5
2011,1,M,18.5
2011,2,F,19.5
2011,2,F,22.5
2011,1,M,20.5
2011,1,M,19.5
2011,1,F,20
2011,1,F,20.5
2011,1,F,20.5
2011,1,F,22
2011,2,F,23
2011,2,F,22
2011,2,F,21.5
2011,1,M,21
2011,3,F,23.5
2011,3,F,22.5
2011,2,M,25.5
2011,2,F,24.5
2011,3,M,24.5
2011,1,F,20.5
2011,1,F,20
2011,1,M,20.5
2011,1,M,20.5
2011,1,M,21
2011,1,F,20
2011,2,F,21
2011,1,M,22
2011,1,F,19.5
2011,1,M,20.5
2011,1,F,21
2011,2,F,20.5
2011,1,F,19.5
2011,1,F,21.5
2011,1,M,21
2011,1,M,21.5
2011,1,F,21
2011,3,M,22.5
2011,2,F,21
2011,1,F,19.5
2011,1,M,20.5
2011,1,F,21
2011,1,F,20.5
2011,1,M,20.5
2011,2,F,23
2011,1,M,18.5
2011,1,F,19
2011,1,M,19
2011,1,F,20.5
2011,1,M,20.5
2011,4,F,20
2011,3,F,21.5
2011,1,F,19.5
2011,1,F,20.5
2011,1,F,20.5
2011,1,F,20
2011,1,M,19
2011,2,F,21
2011,2,F,20
2011,1,M,20.5
2011,2,F,21
2011,1,F,19.5
2011,4,M,24.5
2011,1,M,21.5
2011,2,M,20.5
2011,3,M,22.5
2011,2,F,21
2011,1,F,20
2011,1,F,20
2011,1,F,19.5
2011,1,M,19.5
2011,1,M,20.5
2011,1,M,18
2011,1,M,20
2011,1,M,17
2011,1,F,19
2011,2,M,20
2011,1,F,18
2011,2,F,22.5
2011,2,M,19.5
2011,2,F,22.5
2011,1,M,20.5
2011,1,M,21
2011,1,F,19
2011,0,M,18.5
2011,1,F,18.5
2011,2,F,23
2011,1,F,19
2011,1,M,17.5
2011,1,F,19.5
2011,1,M,18
2011,2,F,20
2011,3,M,21
2011,1,M,18.5
2011,1,M,20
2011,3,F,23
2011,3,M,21.5
2011,2,M,21
2011,1,F,19.5
2011,1,F,20.5
2011,0,F,18
2011,1,M,18
2011,1,M,18
2011,1,F,20.5
2011,3,F,22
2011,1,M,17
2011,2,M,20.5
2011,3,F,20
2011,2,M,19.5
2011,2,F,22
2011,2,M,20
2011,1,F,18
2011,1,F,19
2011,1,M,19.5
2011,1,M,20
2011,1,F,20
2011,1,F,19.5
2011,1,M,18
2011,2,M,22
2011,2,M,20
2011,1,F,18.5
2011,3,M,24
2011,1,M,22
2011,3,F,23
2011,3,M,22
2011,1,M,17.5
2011,1,F,19
2011,1,F,18.5
2011,1,M,19
2011,1,F,19.5
2011,1,F,18.5
2011,1,F,19.5
2011,0,F,18.5
2011,2,F,17.5
2011,2,M,20.5
2011,1,F,16.5
2011,0,F,17.5
2011,1,F,17
2011,1,M,19
2011,2,F,18.5
2011,1,M,18.5
2011,1,F,20
2011,1,M,19
2011,1,F,18.5
2011,1,F,18
2011,3,M,19.5
2011,1,F,18
2011,2,F,20
2011,3,M,21
2011,1,F,18
2011,3,F,19
2011,2,F,22
2011,1,F,20.5
2011,2,F,22.5
2011,1,F,18
2011,1,F,22
2012,4,F,22.5
2012,3,F,23
2012,4,F,23
2012,2,F,23
2012,3,F,22
2012,4,F,21
2012,2,F,21.5
2012,2,M,19.5
2012,2,M,20
2012,4,M,23.5
2012,2,M,19
2012,2,M,20.5
2012,4,F,22
2012,2,M,20.5
2012,3,M,19
2012,2,M,18
2012,3,F,18.5
2012,3,F,20
2012,2,M,23.5
2012,2,M,19.5
2012,1,F,17.5
2012,2,M,20.5
2012,2,F,17.5
2012,2,F,21.5
2012,4,F,23.5
2012,3,F,19.5
2012,2,F,20.5
2012,3,F,21.5
2012,2,M,18
2012,2,F,20.5
2012,2,M,18
2012,2,F,20.5
2012,4,F,22.5
2012,2,F,21
2012,2,M,19.5
2012,2,F,17.5
2012,3,M,18
2012,2,F,18.5
2012,1,F,17
2012,2,F,21
2012,2,F,18
2012,2,F,19
2012,2,F,20
2012,2,F,19
2012,1,F,17.5
2012,4,F,22
2012,2,M,17.5
2012,2,M,20.5
2012,2,F,20
2012,1,F,19
2012,2,F,19.5
2012,2,F,19.5
2012,1,M,19
2012,3,F,20
2012,3,F,21.5
2012,3,M,21.5
2012,1,F,18
2012,0,F,10
2012,1,M,16
2012,0,M,10.5
2012,0,M,11.5
2012,5,F,23
2012,3,M,23.5
2012,2,F,18.5
2012,2,M,19.5
2012,4,F,21.5
2012,0,M,10.5
2012,0,M,9.5
2012,0,M,10
2012,0,F,10
2012,0,M,10.5
2012,0,F,10
2012,0,M,11.5
2012,0,M,11
2012,1,M,16
2012,1,M,17.5
2012,1,F,18.5
2012,2,M,20.5
2012,1,F,17.5
2012,2,M,20.5
2012,2,M,19
2012,2,F,18
2012,2,M,19
2012,3,F,20.5
2012,0,F,23
2012,0,F,21
2012,0,M,25.5
2012,0,F,23
2012,0,M,23
2012,0,M,22
2012,1,M,20
2012,0,M,20.5
2012,0,F,18.5
2012,0,F,22
2012,0,F,17.5
2012,0,M,21.5
2012,0,F,22
2012,2,M,24
2012,2,F,24.5
2012,3,M,25
2012,3,M,23
2012,4,M,25.5
2012,3,F,31
2012,3,F,31
2012,3,F,32.5
2012,4,M,30.5
2012,4,M,31
2012,0,M,17.5
2012,0,M,18
2012,0,F,19.5
2012,0,M,18.5
2012,0,M,16
2012,0,M,21.5
2012,0,M,21.5
2012,0,F,23.5
2012,0,F,25.5
2012,0,M,20
2012,4,M,29
2012,4,M,29
2012,3,M,27.5
2012,0,M,15.5
2012,0,M,16
2012,0,M,16
2012,0,M,16
2012,0,F,17.5
2012,2,M,21
2012,2,M,21
2012,2,F,20
2012,2,M,19.5
2012,0,M,18.5
2012,0,F,19.5
2012,0,M,18
2012,0,M,16
2012,0,M,16
2012,0,M,16.5
2012,4,F,28.5
2012,0,F,18
2012,0,F,17.5
2012,0,F,19
2012,0,M,20
2012,0,F,20.5
2012,2,F,22
2012,2,M,22.5
2012,0,F,20
2012,2,F,21.5
2012,2,F,27
2012,2,F,20.5
2012,0,M,22
2012,0,M,22.5
2012,0,M,21
2012,2,F,22
2012,2,F,22
2012,3,F,24
2012,2,M,21.5
2012,4,F,28
2012,0,M,16
2012,0,M,17
2012,0,M,17.5
2012,0,M,17.5
2012,0,F,18
2012,0,F,20.5
2012,0,F,24
2012,2,F,23
2012,4,M,25.5
2012,3,F,24
2012,2,F,23
2012,3,F,26
2012,3,M,26
2012,4,M,29.5
2012,3,F,32.5
2012,4,F,30.5
2012,4,F,32
2012,4,F,27
2012,0,F,23.5
2012,2,F,24
2012,2,M,22
2012,2,M,21
2012,0,M,21.5
2012,0,F,20.5
2012,0,M,21.5
2012,3,M,25.5
2012,4,F,29.5
2012,4,F,26.5
2012,5,M,27.5
2012,2,M,25
2012,0,F,17.5
2012,0,F,17.5
2012,0,M,17
2012,0,M,15.5
2012,0,F,18
2012,0,F,19.5
2012,4,F,22.5
2012,2,F,23.5
2012,2,F,23
2012,0,M,18
2012,0,F,17
2012,0,F,17.5
2012,0,M,17.5
2012,0,M,19
2012,3,F,23
2012,2,M,25
2012,3,F,23
2012,3,M,23.5
2012,0,F,16
2012,0,M,16
2012,0,M,16
2012,0,F,17
2012,0,F,17
2012,0,F,16.5
2012,0,M,18
2012,2,F,22.5
2012,3,M,23.5
2012,0,F,17
2012,0,F,17.5
2012,2,M,23
2012,2,M,21
2012,2,M,22.5
2012,2,F,21
2012,0,F,21.5
2012,2,M,22
2012,4,F,27
2012,4,M,25
2012,2,M,21.5
2012,0,F,22
2012,2,M,22
2012,2,M,22
2012,2,F,23.5
2012,0,M,16
2012,0,M,17.5
2012,0,M,15
2012,0,M,15
2012,0,M,16
2012,0,M,17
2012,0,M,16
2012,0,M,17.5
2012,0,F,18
2012,0,F,17.5
2012,2,F,20.5
2012,2,F,22.5
2012,2,F,22
2012,1,F,20.5
2012,2,F,19
2012,2,F,22.5
2012,0,M,16
2012,0,M,16
2012,0,F,16
2012,0,M,15
2012,0,M,16.5
2012,0,F,16
2012,0,M,16.5
2012,0,F,17
2012,0,M,16
2012,0,F,18
2012,0,M,17
2012,0,M,17.5
2012,0,M,16
2012,0,M,15.5
2012,0,M,18
2012,0,F,16.5
2012,3,F,20.5
2012,0,F,17
2012,0,M,16.5
2012,0,F,17.5
2012,3,M,27.5
2012,0,M,17
2012,0,M,18
2012,2,M,19.5
2012,0,M,18.5
2012,0,F,19.5
2012,0,M,15.5
2012,0,M,17
2012,0,F,14
2012,0,M,14
2012,0,F,16.5
2012,0,F,17.5
2012,0,F,16
2012,0,F,17.5
2012,0,M,16
2012,0,F,18
2012,0,M,17.5
2012,0,M,16
2012,0,M,16
2012,0,M,15.5
2012,0,F,16
2012,0,F,15.5
2012,0,F,15
2012,0,F,16
2012,0,M,14.5
2012,0,M,15.5
2012,0,M,16.5
2012,0,F,16
2012,0,F,16.5
2012,0,F,14.5
2012,0,F,15
2012,0,F,19.5
2012,0,M,18.5
2012,2,M,21
2012,0,F,20
2012,2,F,20
2012,2,M,23.5
2012,2,M,23
2012,0,F,18
2012,2,M,21
2012,0,F,18
2012,3,M,21.5
2012,0,F,18
2012,0,M,16.5
2012,0,F,16.5
2012,0,F,16
2012,0,M,16
2012,0,M,16
2012,0,F,15.5
2012,0,F,16.5
2012,0,M,16
2012,0,M,15.5
2012,0,F,16.5
2012,0,M,15.5
2012,0,F,15.5
2012,0,M,15.5
2012,0,F,15
2012,3,M,23.5
2012,0,F,17.5
2012,0,F,16.5
2012,0,M,16.5
2012,0,F,17.5
2012,0,M,16.5
2012,0,F,15.5
2012,0,M,16
2012,0,F,15
2012,0,M,16.5
2012,0,F,15.5
2012,1,M,20
2012,0,M,17
2012,0,F,16.5
2012,0,F,16
2012,2,M,20.5
2012,4,M,24
2012,2,M,26
2012,3,F,26
2012,3,F,26.5
2012,2,F,25
2012,0,M,15
2012,0,F,16.5
2012,0,M,16
2012,0,M,18.5
2012,0,M,17
2012,0,F,17
2012,0,M,16
2012,0,M,18
2012,0,M,17
2012,0,M,20
2012,0,F,17.5
2012,0,M,16.5
2012,3,M,22
2012,2,M,19.5
2012,0,M,17.5
2012,0,M,16
2012,2,M,21
2012,0,M,20
2012,0,M,17.5
2012,0,M,18
2012,0,F,17.5
2012,0,M,15.5
2012,0,F,19.5
2012,0,F,16.5
2012,0,M,18
2012,0,F,16.5
2012,0,F,17.5
2012,0,M,17.5
2012,0,M,16.5
2012,0,F,18.5
2012,0,M,15.5
2012,0,M,18
2012,0,F,17.5
2012,0,F,17
2012,2,F,26.5
2012,1,F,25
2012,0,F,21
2012,2,M,23
2012,0,M,18.5
2012,0,M,19.5
2012,0,F,18.5
2012,0,M,17.5
2012,0,M,16.5
2012,0,F,18
2012,0,F,17.5
2012,0,M,18.5
2012,0,F,16.5
2012,0,F,16.5
2012,3,M,24.5
2012,3,F,21
2012,2,F,21
2012,1,M,22
2012,2,M,21
2012,2,M,21
2012,2,M,21
2012,0,F,18
2012,0,F,17.5
2012,2,M,21.5
2012,2,M,19.5
2012,3,F,19
2012,4,M,21.5
2012,0,F,17
2012,2,M,19
2012,2,M,20.5
2012,2,F,18.5
2012,0,F,20.5
2012,0,F,16
2012,2,M,17.5
2012,0,F,17.5
2012,0,F,18
2012,0,F,17
2012,0,F,17.5
2012,0,M,18
2012,0,F,18.5
2012,2,M,19.5
2012,2,F,20.5
2012,0,F,15.5
2012,0,M,18
2012,2,M,24
2012,2,F,21
2012,0,M,16.5
2012,0,F,16
2012,2,M,20.5
2012,2,F,19.5
2012,0,M,17.5
2012,0,M,16.5
2012,0,M,17.5
2012,2,F,20.5
2012,0,F,18
2012,0,F,21.5
2012,0,F,20
2012,0,M,17.5
2012,0,M,19
2012,0,M,16
2012,0,M,16
2012,0,F,18
2012,0,M,15.5
2012,0,M,15.5
2012,1,F,17
2012,2,F,20.5
2012,0,M,18
2012,0,M,15
2012,0,M,16.5
2012,1,F,15
2012,0,F,18.5
2012,0,F,19
2012,0,F,16.5
2012,0,M,16
2012,0,M,17.5
2012,2,F,21
2012,0,F,16.5
2012,0,F,16.5
2012,0,M,17
2012,0,F,17.5
2012,0,F,18.5
2012,0,M,17.5
2012,0,M,16.5
2012,0,F,17
2012,0,M,17.5
2012,2,M,20
2012,2,F,21.5
2012,0,M,18
2012,0,F,18.5
2012,0,M,16.5
2012,0,F,18.5
2012,0,F,20
2012,0,F,19
2012,0,M,17.5
2012,0,F,17
2012,0,F,17
2012,0,M,16
2012,0,M,17.5
2012,0,F,14
2012,0,F,14
2012,2,F,19.5
2012,0,M,16
2012,0,M,17
2012,0,F,18
2012,0,F,15.5
2012,0,M,16
2012,0,M,17
2012,0,M,15
2012,0,F,18
2012,0,M,16.5
2012,0,M,15
2012,0,F,16
2012,0,F,14.5
2012,0,F,16
2012,0,F,16
2012,0,F,16
2012,0,F,17.5
2012,0,M,14.5
2012,0,M,16.5
2012,0,M,15.5
2012,0,F,21.5
2013,4,F,35
2013,5,M,25.5
2013,2,M,22
2013,5,F,27.5
2013,4,F,27
2013,2,F,24.5
2013,4,F,37
2013,1,F,16
2013,2,F,20
2013,1,F,18.5
2013,1,M,20
2013,2,M,24
2013,1,F,19
2013,2,F,26
2013,1,F,21
2013,1,M,21.5
2013,7,F,30.5
2013,5,F,31.5
2013,5,F,30.5
2013,4,M,27.5
2013,5,M,30.5
2013,7,M,32
2013,3,M,26.5
2013,1,M,18
2013,1,M,18
2013,3,M,22.5
2013,2,M,21.5
2013,3,M,28
2013,5,F,27
2013,3,M,22.5
2013,5,M,34.5
2013,4,M,29
2013,7,F,35
2013,5,F,31
2013,6,F,36.5
2013,5,F,24.5
2013,5,F,28.5
2013,5,M,22.5
2013,1,M,17
2013,1,F,17.5
2013,1,M,16.5
2013,1,F,18
2013,1,M,19.5
2013,1,F,18.5
2013,2,F,20
2013,2,F,20
2013,2,M,19.5
2013,4,F,23
2013,1,M,17.5
2013,5,F,23.5
2013,4,F,22.5
2013,1,M,19
2013,0,F,20.5
2013,8,M,31.5
2013,1,F,17.5
2013,1,M,21.5
2013,2,F,19.5
2013,1,M,21
2013,3,M,18.5
2013,1,F,18.5
2013,1,F,18
2013,1,M,21
2013,1,M,19.5
2013,1,M,18.5
2013,1,F,17.5
2013,4,F,24
2013,5,F,24.5
2013,4,F,21
2013,1,M,19
2013,1,F,18.5
2013,1,M,18
2013,1,M,18.5
2013,1,F,18.5
2013,4,F,24.5
2013,3,M,22.5
2013,1,F,19.5
2013,3,M,22.5
2013,1,F,20.5
2013,5,F,31
2013,6,F,37
2013,5,F,29.5
2013,6,F,31
2013,6,F,33.5
2013,7,F,29.5
2013,7,F,27.5
2013,1,M,22
2013,2,F,23.5
2013,3,F,22.5
2013,3,F,22
2013,1,F,16
2013,1,F,18
2013,1,F,18.5
2013,1,F,17
2013,1,M,21
2013,1,F,21.5
2013,1,F,20
2013,1,F,19.5
2013,3,F,19
2013,1,M,18
2013,1,M,20.5
2013,3,F,21
2013,1,F,19.5
2013,1,F,19.5
2013,1,M,17.5
2013,1,F,20
2013,1,M,20
2013,1,F,16.5
2013,1,M,19.5
2013,2,F,26.5
2013,2,F,24
2013,6,F,34
2013,3,F,30
2013,3,M,24
2013,5,M,27
2013,5,M,30.5
2013,3,M,24
2013,4,F,22.5
2013,1,F,21
2013,3,F,21
2013,3,M,22
2013,1,M,18
2013,1,F,18.5
2013,1,F,19.5
2013,2,F,31.5
2013,4,F,27
2013,4,F,24
2013,1,F,16
2013,2,F,17.5
2013,1,F,20
2013,1,M,18.5
2013,1,F,17.5
2013,1,F,18
2013,1,M,14
2013,1,F,21
2013,1,F,18
2013,1,M,19.5
2013,1,M,18.5
2013,1,F,19
2013,3,F,22.5
2013,1,F,17.5
2013,3,F,23
2013,1,F,17.5
2013,4,F,19.5
2013,1,M,18.5
2013,5,M,25.5
2013,1,F,18.5
2013,2,F,19
2013,1,F,16.5
2013,2,F,17.5
2013,3,F,19.5
2013,1,M,15
2013,1,M,17
2013,2,M,17.5
2013,5,F,31.5
2013,5,F,29
2013,4,F,26.5
2013,5,M,28.5
2013,2,F,21
2013,1,F,19.5
2013,1,F,19
2013,1,F,18.5
2013,2,F,19
2013,5,F,30.5
2013,4,F,26.5
2013,4,F,26.5
2013,3,F,23.5
2013,5,F,34.5
2013,1,F,17.5
2013,1,M,15
2013,1,F,15
2013,1,F,18
2013,1,F,18
2013,1,F,17.5
2013,1,M,17.5
2013,1,F,17.5
2013,5,M,27.5
2013,4,M,26.5
2013,5,F,29.5
2013,4,F,23.5
2013,3,M,28
2013,1,F,15
2013,1,F,16.5
2013,1,F,16
2013,1,F,16.5
2013,1,F,16
2013,4,M,27
2013,1,F,18
2013,1,M,18.5
2013,1,F,16
2013,2,F,16.5
2013,3,F,22.5
2013,5,F,35.5
2013,3,M,31.5
2013,5,M,30.5
2013,5,F,28
2013,5,M,33
2013,1,F,16
2013,1,F,16
2013,1,F,16.5
2013,1,F,18
2013,1,F,16
2013,5,F,32.5
2013,5,F,30.5
2013,1,F,19.5
2013,1,F,18.5
2013,1,M,17.5
2013,1,F,16
2013,1,M,19
2013,5,F,30
2013,3,F,26.5
2013,5,M,29.5
2013,5,M,27.5
2013,5,F,29
2013,2,F,20
2013,1,M,17.5
2013,1,F,17.5
2013,3,F,20.5
2013,3,M,24
2013,4,F,29.5
2013,5,F,34
2013,5,F,33.5
2013,5,F,32
2013,5,F,30.5
2013,1,F,16
2013,1,F,17.5
2013,1,M,13
2013,1,M,14
2013,1,F,15
2013,1,F,19.5
2013,1,M,14.5
2013,1,M,15
2013,2,M,16.5
2013,1,M,16
2013,1,M,16.5
2013,1,F,18
2013,1,F,18
2013,1,F,15
2013,1,M,14
2013,1,M,16.5
2013,0,M,16
2013,1,F,16
2013,2,F,16
2013,1,F,16
2013,1,M,16
2013,1,F,16
2013,1,M,16
2013,1,F,18.5
2013,1,F,17
2013,1,F,14.5
2013,1,F,16
2013,1,M,15
2013,1,M,17.5
2013,1,M,16
2013,1,M,15.5
2013,1,F,16
2013,1,M,16
2013,1,F,16
2013,0,F,17
2013,1,F,19.5
2013,1,M,16
2013,1,M,12
2013,1,F,12
2013,1,F,14
2013,1,F,16
2013,1,M,16
2013,1,F,11.5
2013,1,F,16
2013,1,M,16.5
2013,1,F,13.5
2013,1,M,21
2013,1,M,16.5
2013,1,F,13.5
2013,1,M,16.5
2013,1,M,15
2013,1,M,15.5
2013,1,F,15
2013,0,F,11.5
2013,1,F,13
2013,1,M,13.5
2013,1,F,13
2013,1,F,12.5
2013,1,F,12
2013,1,M,19.5
2013,1,M,23.5
2013,1,M,22
2013,1,F,23
2013,1,M,21
2013,1,F,22.5
2013,1,M,24
2013,1,M,21
2013,1,F,22
2013,1,M,24
2013,1,M,23.5
2013,3,F,25.5
2013,1,F,19.5
2013,1,F,21
2013,1,F,23
2013,0,M,24.5
2013,1,F,21
2013,2,M,23.5
2013,2,F,22
2013,2,F,22.5
2013,2,M,20
2013,1,M,19
2013,1,F,22
2013,1,F,20.5
2013,1,F,20
2013,1,M,17.5
2013,1,F,21.5
2013,1,F,20.5
2013,1,M,19
2013,1,F,20
2013,1,M,19.5
2013,1,F,21
2013,1,M,20.5
2013,1,M,19.5
2013,0,M,19
2013,1,M,18.5
2013,1,F,19.5
2013,1,F,19.5
2013,1,F,20
2013,1,F,19.5
2013,1,M,21
2013,0,M,20
2013,1,F,19.5
2013,1,M,17
2013,1,M,20
2013,0,F,19.5
2013,1,F,18.5
2013,1,M,17.5
2013,1,M,20
2013,1,F,19.5
2013,1,M,21
2013,1,M,20.5
2013,0,M,22.5
2013,1,M,23
2013,1,M,18
2013,1,F,20
2013,0,M,20
2013,1,M,21.5
2013,1,M,19
2013,0,M,20
2013,1,F,18.5
2013,1,F,21
2013,1,M,20.5
2013,1,F,19.5
2013,1,M,19
2013,1,F,19.5
2013,1,M,19
2013,1,M,19.5
2013,1,F,19.5
2013,1,F,19
2013,1,F,20
2013,1,F,19.5
2013,1,F,20
2013,1,M,19.5
2013,3,F,20
2013,1,F,19
2013,0,M,18
2013,1,F,21.5
2013,1,F,19.5
2013,1,M,19.5
2013,0,F,17.5
2013,0,F,21
2013,1,F,20.5
2013,1,M,19
2013,1,M,20.5
2013,0,M,20.5
2013,1,F,25
2013,3,M,24.5
2013,1,F,23
2013,1,F,24
2013,1,M,21
2013,3,M,24
2013,1,F,23.5
2013,1,F,25
2013,1,F,24.5
2013,2,F,24
2013,4,F,25.5
2013,1,M,18.5
2013,1,M,18.5
2013,4,F,25.5
2013,1,M,21.5
2013,1,F,20.5
2013,1,F,22
2013,1,M,20.5
2013,1,F,21
2013,1,F,19.5
2013,1,M,19.5
2013,1,M,19.5
2013,1,M,18
2013,1,M,16
2013,0,F,17
2013,1,F,20
2013,1,M,20
2013,1,M,17.5
2013,1,F,19.5
2013,1,M,24
2013,1,M,22
2013,1,M,21
2013,1,M,19.5
2013,1,F,20
2013,1,F,20
2013,2,F,19
2013,1,F,20.5
2013,0,M,19
2013,1,F,17
2013,1,M,21.5
2013,1,M,19.5
2013,1,F,22.5
2013,1,F,21
2013,2,M,20.5
2013,1,F,19.5
2013,1,F,20.5
2013,1,M,20.5
2013,1,F,20
2013,1,M,20
2013,3,M,22
2013,1,M,20
2013,1,F,19.5
2013,1,M,19.5
2013,1,M,19.5
2013,1,M,20
2013,1,M,20.5
2013,1,F,17.5
2013,1,M,17.5
2013,1,M,19.5
2013,1,F,18
2013,1,F,18
2013,1,F,19.5
2013,1,M,18.5
2013,1,M,18.5
2013,1,F,17.5
2013,1,M,24.5
2013,1,M,19.5
2013,1,F,22.5
2013,1,M,20
2013,1,F,20.5
2013,1,F,19
2013,1,M,20
2013,1,M,19.5
2013,2,M,19
2013,1,M,20
2013,2,M,21
2013,1,F,23
2013,3,M,21
2013,1,M,19
2013,1,M,18
2013,1,M,19.5
2013,1,F,21
2013,1,F,18
2013,1,F,22.5
2013,1,M,21
2013,1,F,20
2013,1,M,19.5
2013,4,F,20.5
2013,1,M,18
2013,3,M,22.5
2013,1,F,21
2013,1,F,21
2013,3,M,21.5
2013,1,F,20
2013,3,M,23
2013,1,F,25
2013,4,M,25
2013,5,F,28.5
2013,1,F,26
2013,1,M,24.5
2013,1,M,20.5
2013,3,M,21
2013,1,F,22
2013,3,M,22.5
2013,5,M,26
2013,0,M,18.5
2013,1,F,18.5
2013,0,M,20
2013,1,F,17.5
2013,1,M,17.5
2013,3,F,21.5
