"Winter","Spring","Summer","Fall"
-3.82835525732813e-17,-4.59395620951536e-17,-1.14844231952658e-17,-9.57345845019474e-18
-1.91628060701587e-18,2.29687295584009e-17,2.29695473833155e-17,-2.67980194727743e-17
-5.74229922173088e-18,-1.72288253953485e-17,1.33991557765504e-17,-1.53124863722673e-17
-7.65811250022412e-18,-1.33992434006484e-17,1.91452812505603e-18,2.488559432607e-17
2.1056187579566e-17,2.10560707474354e-17,3.82812159306681e-18,-3.82928991437337e-18
7.65624318613363e-18,-5.7427665502535e-18,-2.6797084815729e-17,-1.14831964578939e-17
-1.33985424078645e-17,-9.57170596823491e-18,1.91409438577097e-17,5.74136456468563e-18
-1.33992434006484e-17,2.67973768960557e-17,2.10565964920233e-17,3.83234215378675e-18
-1.91581327849324e-18,-1.1485091329013e-17,-1.91476178931734e-18,-1.72275986579766e-17
-2.10566549080886e-17,1.72279491543685e-17,-1.91557961423193e-18,-2.67961501586838e-17
2.67973768960557e-17,-1.14843647792004e-17,1.53125739963652e-17,2.29687295584009e-17
-2.48851854136127e-17,7.65624318613363e-18,-1.14846276514944e-17,2.10549024261288e-17
-2.29702483760994e-17,2.67973768960557e-17,-1.14843647792004e-17,9.57254569917399e-18
-1.91452812505603e-18,-1.91410752938567e-17,5.74206555746957e-18,7.65814170825678e-18
-5.74229922173088e-18,1.91427109436859e-17,2.6797084815729e-17,-3.83162655698649e-18
1.53124863722673e-17,1.53124863722673e-17,-9.57112180758163e-18,2.67968511514677e-17
-1.91410752938567e-17,1.9159301106239e-18,-1.33981919114725e-17,2.77555756156289e-17
7.65624318613363e-18,7.65624318613363e-18,1.14839266587105e-17,-1.72294095560017e-17
-2.10534420244956e-17,5.74183189320825e-18,2.67987204655582e-17,9.57325399396609e-18
-1.72281828186298e-17,1.91534594997062e-18,-2.29687879744662e-17,1.91604694275456e-18
1.53124863722673e-17,-2.67949818373772e-17,-2.48845428368941e-17,7.65625779014996e-18
1.148249546511e-17,-2.10550192582594e-17,-1.14848613157557e-17,1.8183519151002e-17
2.48848933332861e-17,-1.14857667647683e-17,-2.10555450028474e-17,2.67977858085129e-17
2.48846596690248e-17,-9.57205646462687e-18,-1.722643033667e-17,8.60959337228468e-18
-1.53125447883326e-17,-5.74288338238416e-18,2.29689048065969e-17,-2.48858279903313e-17
-2.29688463905315e-17,-2.29697810475768e-17,-2.29688463905315e-17,-9.57322478593343e-18
-5.74042990764039e-18,-3.83092556420255e-18,-1.72284164828912e-17,-1.33977245829499e-17
